customer_id,date,sessions,features_used
CUST0066,2024-06-17,3.6,4
CUST0066,2024-06-18,3.95,0
CUST0066,2024-06-20,2.95,2
CUST0066,2024-06-21,3.9,2
CUST0066,2024-06-23,3.19,4
CUST0066,2024-06-24,3.21,7
CUST0066,2024-06-25,3.72,2
CUST0066,2024-06-26,2.95,0
CUST0066,2024-06-29,2.68,3
CUST0066,2024-06-30,2.63,3
CUST0067,2023-08-05,2.02,1
CUST0067,2023-08-06,2.17,0
CUST0067,2023-08-07,1.82,2
CUST0067,2023-08-08,2.61,1
CUST0067,2023-08-09,1.65,6
CUST0067,2023-08-13,2.26,0
CUST0067,2023-08-14,1.92,2
CUST0067,2023-08-16,2.01,3
CUST0067,2023-08-17,2.36,0
CUST0067,2023-08-18,2.2,3
CUST0067,2023-08-22,2.66,1
CUST0067,2023-08-24,1.85,4
CUST0067,2023-08-26,2.26,5
CUST0067,2023-08-27,2.41,2
CUST0067,2023-08-28,1.0,0
CUST0067,2023-08-29,2.02,3
CUST0067,2023-08-30,2.59,2
CUST0067,2023-09-01,2.53,2
CUST0067,2023-09-02,2.86,2
CUST0067,2023-09-03,3.22,2
CUST0067,2023-09-04,3.07,1
CUST0067,2023-09-05,2.54,1
CUST0067,2023-09-07,2.72,5
CUST0067,2023-09-08,2.91,2
CUST0067,2023-09-11,1.89,3
CUST0067,2023-09-13,2.14,3
CUST0067,2023-09-16,2.42,2
CUST0067,2023-09-17,2.87,1
CUST0067,2023-09-18,2.24,2
CUST0067,2023-09-19,1.98,4
CUST0067,2023-09-21,2.06,2
CUST0067,2023-09-22,3.32,4
CUST0067,2023-09-23,2.76,3
CUST0067,2023-09-27,2.9,1
CUST0067,2023-09-30,3.43,2
CUST0067,2023-10-04,2.73,1
CUST0067,2023-10-05,2.06,2
CUST0067,2023-10-08,2.07,3
CUST0067,2023-10-09,2.32,2
CUST0067,2023-10-10,2.11,5
CUST0067,2023-10-11,2.28,2
CUST0067,2023-10-12,1.97,1
CUST0067,2023-10-13,2.67,4
CUST0067,2023-10-14,1.92,2
CUST0067,2023-10-15,3.04,2
CUST0067,2023-10-17,2.54,3
CUST0067,2023-10-18,2.54,3
CUST0067,2023-10-19,3.25,3
CUST0067,2023-10-22,2.34,2
CUST0067,2023-10-23,2.96,3
CUST0067,2023-10-24,2.78,3
CUST0067,2023-10-26,2.05,5
CUST0067,2023-10-27,2.63,3
CUST0067,2023-10-28,2.96,1
CUST0067,2023-10-29,1.98,3
CUST0067,2023-10-30,2.36,0
CUST0067,2023-10-31,2.48,1
CUST0067,2023-11-01,2.49,3
CUST0067,2023-11-04,3.05,3
CUST0067,2023-11-05,1.61,4
CUST0067,2023-11-08,3.64,4
CUST0067,2023-11-09,2.48,4
CUST0067,2023-11-11,2.71,4
CUST0067,2023-11-14,3.42,2
CUST0067,2023-11-15,2.23,4
CUST0067,2023-11-17,2.47,1
CUST0067,2023-11-18,2.11,6
CUST0067,2023-11-21,2.92,2
CUST0067,2023-11-22,1.92,3
CUST0067,2023-11-25,2.95,2
CUST0067,2023-11-26,2.55,5
CUST0067,2023-11-27,2.72,5
CUST0067,2023-11-28,2.59,1
CUST0067,2023-11-29,2.22,4
CUST0067,2023-11-30,2.54,3
CUST0067,2023-12-01,2.11,1
CUST0067,2023-12-02,3.14,1
CUST0067,2023-12-04,2.2,5
CUST0067,2023-12-05,3.14,3
CUST0067,2023-12-09,2.47,1
CUST0067,2023-12-11,2.68,4
CUST0067,2023-12-13,2.87,3
CUST0067,2023-12-16,3.17,5
CUST0067,2023-12-19,2.65,1
CUST0067,2023-12-21,0.0,4
CUST0067,2023-12-23,2.01,2
CUST0067,2023-12-24,0.65,2
CUST0067,2023-12-27,1.66,0
CUST0067,2023-12-31,0.78,1
CUST0067,2024-01-03,2.89,4
CUST0067,2024-01-04,3.56,5
CUST0067,2024-01-07,2.25,4
CUST0067,2024-01-09,2.46,3
CUST0067,2024-01-11,1.95,0
CUST0067,2024-01-13,3.59,5
CUST0067,2024-01-14,2.3,5
CUST0067,2024-01-15,2.53,2
CUST0067,2024-01-16,1.85,3
CUST0067,2024-01-17,2.65,8
CUST0067,2024-01-19,2.55,3
CUST0067,2024-01-25,3.42,3
CUST0067,2024-01-27,4.05,2
CUST0067,2024-01-28,2.56,0
CUST0067,2024-01-30,2.8,1
CUST0067,2024-01-31,2.76,5
CUST0067,2024-02-03,1.97,1
CUST0067,2024-02-06,2.79,2
CUST0067,2024-02-07,2.1,4
CUST0067,2024-02-08,2.6,2
CUST0067,2024-02-09,3.69,4
CUST0067,2024-02-11,3.08,3
CUST0067,2024-02-12,2.28,8
CUST0067,2024-02-13,2.16,6
CUST0067,2024-02-14,3.0,4
CUST0067,2024-02-15,2.65,3
CUST0067,2024-02-17,2.23,1
CUST0067,2024-02-20,1.96,3
CUST0067,2024-02-23,2.52,3
CUST0067,2024-02-25,1.73,5
CUST0067,2024-02-27,2.05,3
CUST0067,2024-02-28,1.63,2
CUST0067,2024-02-29,2.26,0
CUST0067,2024-03-01,2.06,1
CUST0067,2024-03-02,2.98,5
CUST0067,2024-03-04,2.8,2
CUST0067,2024-03-05,3.06,4
CUST0067,2024-03-06,3.01,0
CUST0067,2024-03-08,3.0,3
CUST0067,2024-03-10,3.01,5
CUST0067,2024-03-13,2.53,2
CUST0067,2024-03-16,2.37,4
CUST0067,2024-03-17,2.73,2
CUST0067,2024-03-18,1.19,1
CUST0067,2024-03-19,2.56,5
CUST0067,2024-03-21,3.08,5
CUST0067,2024-03-25,2.41,2
CUST0067,2024-03-30,2.58,2
CUST0067,2024-04-01,2.83,4
CUST0067,2024-04-02,2.49,4
CUST0067,2024-04-07,2.71,4
CUST0067,2024-04-08,2.77,6
CUST0067,2024-04-09,2.85,4
CUST0067,2024-04-14,2.74,2
CUST0067,2024-04-17,2.09,2
CUST0067,2024-04-18,2.58,2
CUST0067,2024-04-19,2.25,3
CUST0067,2024-04-20,2.63,6
CUST0067,2024-04-21,2.03,4
CUST0067,2024-04-23,2.03,5
CUST0067,2024-04-25,1.93,1
CUST0067,2024-04-27,2.6,1
CUST0067,2024-04-28,2.57,0
CUST0067,2024-04-30,2.48,5
CUST0067,2024-05-01,2.4,1
CUST0067,2024-05-03,2.51,5
CUST0067,2024-05-04,2.46,2
CUST0067,2024-05-06,1.77,3
CUST0067,2024-05-07,2.75,5
CUST0067,2024-05-08,2.73,5
CUST0067,2024-05-12,2.04,1
CUST0067,2024-05-14,2.46,1
CUST0067,2024-05-15,3.4,3
CUST0067,2024-05-16,2.19,1
CUST0067,2024-05-17,2.74,0
CUST0067,2024-05-18,3.32,5
CUST0067,2024-05-20,2.93,4
CUST0067,2024-05-21,3.2,2
CUST0067,2024-05-23,2.59,2
CUST0067,2024-05-24,2.86,3
CUST0067,2024-05-25,4.14,3
CUST0067,2024-05-26,3.35,6
CUST0067,2024-05-29,2.71,2
CUST0067,2024-05-30,3.14,4
CUST0067,2024-05-31,2.82,3
CUST0067,2024-06-02,2.27,1
CUST0067,2024-06-03,2.75,1
CUST0067,2024-06-04,2.81,2
CUST0067,2024-06-06,2.93,1
CUST0067,2024-06-08,1.73,3
CUST0067,2024-06-12,2.79,4
CUST0067,2024-06-15,3.47,2
CUST0067,2024-06-20,2.49,1
CUST0067,2024-06-22,1.97,5
CUST0067,2024-06-27,3.79,3
CUST0067,2024-06-29,1.86,5
CUST0067,2024-06-30,2.32,3
CUST0068,2023-04-09,0.95,0
CUST0068,2023-04-10,1.43,3
CUST0068,2023-04-11,2.7,3
CUST0068,2023-04-12,1.53,0
CUST0068,2023-04-13,2.7,3
CUST0068,2023-04-14,2.13,6
CUST0068,2023-04-15,1.73,3
CUST0068,2023-04-16,1.9,7
CUST0068,2023-04-17,2.08,2
CUST0068,2023-04-19,2.63,3
CUST0068,2023-04-21,1.79,5
CUST0068,2023-04-22,1.84,5
CUST0068,2023-04-23,2.08,3
CUST0068,2023-04-24,1.52,3
CUST0068,2023-04-26,1.28,2
CUST0068,2023-04-27,2.24,2
CUST0068,2023-04-29,1.67,3
CUST0068,2023-05-01,1.4,4
CUST0068,2023-05-02,2.12,3
CUST0068,2023-05-04,1.19,0
CUST0068,2023-05-05,1.52,6
CUST0068,2023-05-08,1.88,3
CUST0068,2023-05-09,2.3,4
CUST0068,2023-05-12,1.66,2
CUST0068,2023-05-13,1.38,3
CUST0068,2023-05-17,1.63,3
CUST0068,2023-05-20,1.37,2
CUST0068,2023-05-21,1.84,1
CUST0068,2023-05-23,1.43,2
CUST0068,2023-05-24,1.54,4
CUST0068,2023-05-29,1.39,2
CUST0068,2023-05-30,1.34,1
CUST0068,2023-05-31,1.43,0
CUST0068,2023-06-03,1.86,2
CUST0068,2023-06-05,2.92,3
CUST0068,2023-06-06,2.02,2
CUST0068,2023-06-07,1.79,3
CUST0068,2023-06-08,1.73,3
CUST0068,2023-06-10,2.61,3
CUST0068,2023-06-11,1.79,4
CUST0068,2023-06-16,0.93,3
CUST0068,2023-06-17,2.41,2
CUST0068,2023-06-19,0.96,3
CUST0068,2023-06-20,1.43,4
CUST0068,2023-06-21,1.95,4
CUST0068,2023-06-22,1.93,5
CUST0068,2023-06-25,2.13,1
CUST0068,2023-06-27,1.83,6
CUST0068,2023-06-28,1.91,0
CUST0068,2023-06-29,1.67,2
CUST0068,2023-07-03,1.99,3
CUST0068,2023-07-05,0.91,1
CUST0068,2023-07-06,1.25,6
CUST0068,2023-07-07,2.13,2
CUST0068,2023-07-08,1.65,2
CUST0068,2023-07-10,2.39,1
CUST0068,2023-07-11,2.42,0
CUST0068,2023-07-12,1.77,4
CUST0068,2023-07-13,1.81,2
CUST0068,2023-07-14,1.89,2
CUST0068,2023-07-15,2.45,4
CUST0068,2023-07-16,1.71,3
CUST0068,2023-07-17,2.25,3
CUST0068,2023-07-18,2.05,2
CUST0068,2023-07-19,1.9,1
CUST0068,2023-07-21,0.82,1
CUST0068,2023-07-23,1.04,1
CUST0068,2023-07-24,1.49,3
CUST0068,2023-07-25,1.92,1
CUST0068,2023-07-26,2.04,0
CUST0068,2023-07-30,1.77,4
CUST0068,2023-08-01,1.78,3
CUST0068,2023-08-02,1.93,2
CUST0068,2023-08-05,2.08,1
CUST0068,2023-08-08,0.83,4
CUST0068,2023-08-09,1.67,0
CUST0068,2023-08-11,1.86,3
CUST0068,2023-08-14,1.92,3
CUST0068,2023-08-15,1.66,7
CUST0068,2023-08-16,1.07,1
CUST0068,2023-08-17,1.03,3
CUST0068,2023-08-19,1.68,4
CUST0068,2023-08-21,0.88,0
CUST0068,2023-08-22,2.04,5
CUST0068,2023-08-23,1.2,1
CUST0068,2023-08-25,0.76,1
CUST0068,2023-08-26,1.88,1
CUST0068,2023-08-27,1.1,3
CUST0068,2023-08-28,1.75,6
CUST0068,2023-08-30,1.6,1
CUST0068,2023-09-01,2.26,7
CUST0068,2023-09-02,2.54,2
CUST0068,2023-09-05,2.09,2
CUST0068,2023-09-07,1.85,1
CUST0068,2023-09-08,1.85,3
CUST0068,2023-09-09,1.23,4
CUST0068,2023-09-11,2.28,5
CUST0068,2023-09-16,1.57,1
CUST0068,2023-09-22,1.3,5
CUST0068,2023-09-23,1.92,1
CUST0068,2023-09-25,1.74,2
CUST0068,2023-09-30,2.0,7
CUST0068,2023-10-01,1.51,2
CUST0068,2023-10-03,1.94,2
CUST0068,2023-10-06,1.31,1
CUST0068,2023-10-07,1.99,6
CUST0068,2023-10-09,1.7,3
CUST0068,2023-10-10,0.78,1
CUST0068,2023-10-11,0.88,0
CUST0068,2023-10-14,2.22,3
CUST0068,2023-10-15,2.16,2
CUST0068,2023-10-16,1.84,0
CUST0068,2023-10-19,2.9,2
CUST0068,2023-10-20,2.23,2
CUST0068,2023-10-21,0.97,1
CUST0068,2023-10-22,1.64,3
CUST0068,2023-10-25,2.15,4
CUST0068,2023-10-26,0.6,2
CUST0068,2023-10-27,2.11,1
CUST0068,2023-10-28,1.93,0
CUST0068,2023-10-30,1.79,1
CUST0068,2023-10-31,0.99,3
CUST0068,2023-11-01,1.0,1
CUST0068,2023-11-03,1.54,5
CUST0068,2023-11-09,2.25,4
CUST0068,2023-11-15,2.2,2
CUST0068,2023-11-17,2.01,1
CUST0068,2023-11-19,2.14,3
CUST0068,2023-11-21,1.98,2
CUST0068,2023-11-22,2.55,2
CUST0068,2023-11-24,1.61,1
CUST0068,2023-11-25,2.1,2
CUST0068,2023-11-27,1.39,5
CUST0068,2023-11-28,1.41,4
CUST0068,2023-11-29,1.88,2
CUST0068,2023-11-30,1.55,4
CUST0068,2023-12-06,2.12,2
CUST0068,2023-12-08,1.72,9
CUST0068,2023-12-10,2.37,2
CUST0068,2023-12-11,3.09,3
CUST0068,2023-12-12,2.26,1
CUST0068,2023-12-15,1.29,1
CUST0068,2023-12-17,2.01,1
CUST0068,2023-12-20,0.64,3
CUST0068,2023-12-22,0.88,3
CUST0068,2023-12-25,0.0,5
CUST0068,2023-12-26,0.21,3
CUST0068,2023-12-28,0.51,0
CUST0068,2023-12-31,0.5,2
CUST0068,2024-01-01,2.62,4
CUST0068,2024-01-02,1.59,2
CUST0068,2024-01-04,1.92,1
CUST0068,2024-01-06,2.27,1
CUST0068,2024-01-08,1.59,6
CUST0068,2024-01-09,2.43,0
CUST0068,2024-01-10,1.08,2
CUST0068,2024-01-11,1.21,2
CUST0068,2024-01-12,1.71,1
CUST0068,2024-01-14,2.1,2
CUST0068,2024-01-16,1.45,4
CUST0068,2024-01-17,1.82,1
CUST0068,2024-01-18,1.22,2
CUST0068,2024-01-19,1.92,5
CUST0068,2024-01-20,1.96,4
CUST0068,2024-01-23,1.62,4
CUST0068,2024-01-24,2.33,3
CUST0068,2024-01-25,1.51,0
CUST0068,2024-01-27,2.49,5
CUST0068,2024-01-28,2.36,2
CUST0068,2024-01-29,1.94,2
CUST0068,2024-02-02,2.4,1
CUST0068,2024-02-04,2.19,2
CUST0068,2024-02-05,2.19,1
CUST0068,2024-02-08,2.0,2
CUST0068,2024-02-12,2.58,5
CUST0068,2024-02-13,2.37,3
CUST0068,2024-02-14,2.27,2
CUST0068,2024-02-17,1.77,5
CUST0068,2024-02-18,0.58,3
CUST0068,2024-02-19,1.6,1
CUST0068,2024-02-20,2.11,5
CUST0068,2024-02-24,2.55,3
CUST0068,2024-02-25,1.12,1
CUST0068,2024-02-26,2.13,2
CUST0068,2024-02-27,0.56,1
CUST0068,2024-02-28,0.98,1
CUST0068,2024-03-01,1.82,5
CUST0068,2024-03-03,1.91,1
CUST0068,2024-03-08,2.5,6
CUST0068,2024-03-10,0.96,3
CUST0068,2024-03-12,2.37,2
CUST0068,2024-03-14,1.8,2
CUST0068,2024-03-15,2.01,4
CUST0068,2024-03-18,1.04,3
CUST0068,2024-03-20,1.27,0
CUST0068,2024-03-21,1.35,2
CUST0068,2024-03-22,1.97,4
CUST0068,2024-03-23,1.66,3
CUST0068,2024-03-24,1.92,1
CUST0068,2024-03-26,1.65,0
CUST0068,2024-03-28,2.62,3
CUST0068,2024-03-30,0.82,2
CUST0068,2024-04-06,1.83,3
CUST0068,2024-04-07,1.73,5
CUST0068,2024-04-10,2.37,3
CUST0068,2024-04-11,1.77,2
CUST0068,2024-04-12,1.78,1
CUST0068,2024-04-15,1.54,2
CUST0068,2024-04-17,2.52,2
CUST0068,2024-04-19,1.66,1
CUST0068,2024-04-20,1.86,1
CUST0068,2024-04-22,1.64,1
CUST0068,2024-04-24,1.95,3
CUST0068,2024-04-27,1.36,5
CUST0068,2024-05-01,1.3,4
CUST0068,2024-05-04,2.35,1
CUST0068,2024-05-05,2.05,1
CUST0068,2024-05-07,1.98,3
CUST0068,2024-05-08,1.69,0
CUST0068,2024-05-10,0.27,1
CUST0068,2024-05-11,2.53,4
CUST0068,2024-05-12,1.76,1
CUST0068,2024-05-13,1.81,3
CUST0068,2024-05-14,1.62,3
CUST0068,2024-05-15,1.61,6
CUST0068,2024-05-18,1.84,3
CUST0068,2024-05-20,2.02,3
CUST0068,2024-05-22,1.51,0
CUST0068,2024-05-24,2.47,9
CUST0068,2024-05-31,1.77,2
CUST0068,2024-06-01,2.35,2
CUST0068,2024-06-02,1.27,4
CUST0068,2024-06-03,1.52,3
CUST0068,2024-06-04,1.48,0
CUST0068,2024-06-05,2.38,6
CUST0068,2024-06-06,2.03,3
CUST0068,2024-06-08,1.47,2
CUST0068,2024-06-09,1.14,1
CUST0068,2024-06-12,2.98,2
CUST0068,2024-06-16,2.39,3
CUST0068,2024-06-17,1.73,4
CUST0068,2024-06-18,1.9,4
CUST0068,2024-06-21,2.01,2
CUST0068,2024-06-22,1.7,1
CUST0068,2024-06-25,2.0,2
CUST0068,2024-06-27,1.22,4
CUST0068,2024-06-28,2.11,1
CUST0068,2024-06-29,1.97,5
CUST0068,2024-06-30,2.25,0
CUST0069,2024-01-13,4.87,3
CUST0069,2024-01-14,4.38,3
CUST0069,2024-01-17,4.41,2
CUST0069,2024-01-18,4.55,4
CUST0069,2024-01-19,4.66,1
CUST0069,2024-01-20,4.9,3
CUST0069,2024-01-26,4.07,7
CUST0069,2024-01-27,3.34,6
CUST0069,2024-01-31,3.46,1
CUST0069,2024-02-01,5.34,5
CUST0069,2024-02-02,3.88,2
CUST0069,2024-02-10,4.55,6
CUST0069,2024-02-11,5.08,2
CUST0069,2024-02-12,4.37,2
CUST0069,2024-02-13,5.21,5
CUST0069,2024-02-14,5.59,3
CUST0069,2024-02-16,4.71,0
CUST0069,2024-02-17,3.85,0
CUST0069,2024-02-20,4.61,4
CUST0069,2024-02-22,4.64,2
CUST0069,2024-02-23,4.0,5
CUST0069,2024-02-25,4.6,5
CUST0069,2024-02-27,4.13,5
CUST0069,2024-03-01,3.68,2
CUST0069,2024-03-02,4.32,2
CUST0069,2024-03-06,5.03,2
CUST0069,2024-03-11,3.75,7
CUST0069,2024-03-12,4.29,2
CUST0069,2024-03-13,5.41,2
CUST0069,2024-03-15,4.93,8
CUST0069,2024-03-17,3.58,3
CUST0069,2024-03-21,4.72,1
CUST0069,2024-03-24,4.67,3
CUST0069,2024-03-25,3.86,2
CUST0069,2024-03-28,4.18,7
CUST0069,2024-03-29,4.31,2
CUST0069,2024-03-31,4.58,6
CUST0069,2024-04-02,4.65,2
CUST0069,2024-04-04,5.08,1
CUST0069,2024-04-05,4.79,7
CUST0069,2024-04-06,4.25,0
CUST0069,2024-04-08,3.67,6
CUST0069,2024-04-09,3.97,1
CUST0069,2024-04-10,5.47,5
CUST0069,2024-04-11,3.82,3
CUST0069,2024-04-13,5.07,2
CUST0069,2024-04-15,4.59,3
CUST0069,2024-04-16,4.51,1
CUST0069,2024-04-18,3.54,2
CUST0069,2024-04-20,4.14,4
CUST0069,2024-04-26,4.77,4
CUST0069,2024-04-30,3.45,2
CUST0069,2024-05-02,5.0,2
CUST0069,2024-05-04,4.41,1
CUST0069,2024-05-06,4.0,3
CUST0069,2024-05-07,4.2,9
CUST0069,2024-05-08,5.21,1
CUST0069,2024-05-09,4.97,3
CUST0069,2024-05-12,4.49,4
CUST0069,2024-05-16,3.98,1
CUST0069,2024-05-17,5.3,4
CUST0069,2024-05-19,5.04,4
CUST0069,2024-05-20,4.23,2
CUST0069,2024-05-27,5.08,2
CUST0069,2024-05-28,5.13,2
CUST0069,2024-05-30,5.35,5
CUST0069,2024-05-31,5.2,4
CUST0069,2024-06-01,4.07,2
CUST0069,2024-06-02,4.72,4
CUST0069,2024-06-05,4.25,10
CUST0069,2024-06-07,4.25,1
CUST0069,2024-06-09,4.69,2
CUST0069,2024-06-10,6.34,8
CUST0069,2024-06-11,4.23,5
CUST0069,2024-06-12,5.37,3
CUST0069,2024-06-13,4.86,4
CUST0069,2024-06-14,4.77,7
CUST0069,2024-06-15,5.23,4
CUST0069,2024-06-16,4.97,4
CUST0069,2024-06-19,3.91,7
CUST0069,2024-06-21,5.64,4
CUST0069,2024-06-22,4.58,2
CUST0069,2024-06-23,4.76,2
CUST0069,2024-06-25,5.15,3
CUST0069,2024-06-26,4.75,1
CUST0069,2024-06-27,4.54,7
CUST0069,2024-06-28,4.77,3
CUST0069,2024-06-29,5.77,5
CUST0069,2024-06-30,4.47,1
CUST0070,2023-01-27,4.86,2
CUST0070,2023-01-30,4.37,4
CUST0070,2023-01-31,4.93,3
CUST0070,2023-02-02,5.25,5
CUST0070,2023-02-03,4.82,3
CUST0070,2023-02-05,4.32,3
CUST0070,2023-02-06,4.53,2
CUST0070,2023-02-07,4.96,1
CUST0070,2023-02-08,4.61,2
CUST0070,2023-02-09,5.42,6
CUST0070,2023-02-10,4.67,4
CUST0070,2023-02-13,5.0,7
CUST0070,2023-02-14,4.64,3
CUST0070,2023-02-16,5.08,8
CUST0070,2023-02-19,5.36,4
CUST0070,2023-02-20,4.92,4
CUST0070,2023-02-21,4.09,4
CUST0070,2023-02-23,4.83,0
CUST0070,2023-02-26,4.5,3
CUST0070,2023-03-05,3.6,1
CUST0070,2023-03-07,4.87,6
CUST0070,2023-03-09,4.61,5
CUST0070,2023-03-11,4.69,2
CUST0070,2023-03-12,4.03,8
CUST0070,2023-03-16,3.72,1
CUST0070,2023-03-17,5.05,3
CUST0070,2023-03-20,4.52,4
CUST0070,2023-03-21,5.5,3
CUST0070,2023-03-22,4.04,3
CUST0070,2023-03-25,5.51,1
CUST0070,2023-03-26,5.88,5
CUST0070,2023-03-27,4.68,4
CUST0070,2023-03-30,4.69,2
CUST0070,2023-03-31,5.7,2
CUST0070,2023-04-04,4.22,2
CUST0070,2023-04-07,5.14,2
CUST0070,2023-04-08,5.73,4
CUST0070,2023-04-09,4.46,3
CUST0070,2023-04-11,5.01,4
CUST0070,2023-04-16,5.31,3
CUST0070,2023-04-18,4.81,2
CUST0070,2023-04-19,4.82,4
CUST0070,2023-04-22,4.51,11
CUST0070,2023-04-23,5.58,4
CUST0070,2023-04-26,4.91,1
CUST0070,2023-04-28,6.19,1
CUST0070,2023-04-29,5.7,4
CUST0070,2023-04-30,4.16,4
CUST0070,2023-05-01,5.11,6
CUST0070,2023-05-03,4.04,3
CUST0070,2023-05-05,4.54,1
CUST0070,2023-05-07,4.41,3
CUST0070,2023-05-09,4.54,3
CUST0070,2023-05-12,4.95,4
CUST0070,2023-05-14,4.26,2
CUST0070,2023-05-15,5.13,5
CUST0070,2023-05-16,3.36,4
CUST0070,2023-05-20,4.71,4
CUST0070,2023-05-22,4.7,4
CUST0070,2023-05-25,4.37,4
CUST0070,2023-05-27,4.02,3
CUST0070,2023-05-30,4.22,3
CUST0070,2023-06-02,4.65,4
CUST0070,2023-06-06,4.88,5
CUST0070,2023-06-07,4.43,2
CUST0070,2023-06-09,4.74,5
CUST0070,2023-06-10,4.23,7
CUST0070,2023-06-11,4.63,9
CUST0070,2023-06-13,4.72,5
CUST0070,2023-06-14,4.18,2
CUST0070,2023-06-17,4.22,3
CUST0070,2023-06-18,5.11,1
CUST0070,2023-06-19,6.87,3
CUST0070,2023-06-21,5.07,3
CUST0070,2023-06-22,3.84,3
CUST0070,2023-06-23,5.23,4
CUST0070,2023-06-24,5.22,3
CUST0070,2023-06-25,5.18,0
CUST0070,2023-06-26,5.04,2
CUST0070,2023-06-27,3.37,5
CUST0070,2023-06-28,4.41,3
CUST0070,2023-06-30,3.86,1
CUST0070,2023-07-03,3.64,4
CUST0070,2023-07-04,5.09,6
CUST0070,2023-07-08,5.12,2
CUST0070,2023-07-09,4.79,3
CUST0070,2023-07-12,3.15,1
CUST0070,2023-07-17,3.83,6
CUST0070,2023-07-18,4.77,7
CUST0070,2023-07-21,4.2,1
CUST0070,2023-07-22,4.35,2
CUST0070,2023-07-23,6.12,1
CUST0070,2023-07-25,4.98,3
CUST0070,2023-07-26,5.35,5
CUST0070,2023-07-28,5.59,3
CUST0070,2023-07-29,5.02,8
CUST0070,2023-07-30,5.18,6
CUST0070,2023-07-31,5.19,2
CUST0070,2023-08-02,3.91,3
CUST0070,2023-08-03,3.57,3
CUST0070,2023-08-06,3.28,2
CUST0070,2023-08-07,3.66,2
CUST0070,2023-08-10,3.79,5
CUST0070,2023-08-12,3.59,1
CUST0070,2023-08-13,4.57,1
CUST0070,2023-08-14,3.52,3
CUST0070,2023-08-19,3.89,3
CUST0070,2023-08-20,3.74,4
CUST0070,2023-08-24,2.86,3
CUST0070,2023-08-26,3.45,3
CUST0070,2023-08-27,5.12,1
CUST0070,2023-08-29,3.61,5
CUST0070,2023-08-30,4.13,7
CUST0070,2023-08-31,3.52,1
CUST0070,2023-09-02,4.43,2
CUST0070,2023-09-03,5.09,2
CUST0070,2023-09-10,3.99,3
CUST0070,2023-09-11,4.18,3
CUST0070,2023-09-12,4.43,3
CUST0070,2023-09-13,4.99,1
CUST0070,2023-09-14,5.12,2
CUST0070,2023-09-15,5.08,3
CUST0070,2023-09-18,4.85,5
CUST0070,2023-09-19,4.57,4
CUST0070,2023-09-22,4.61,4
CUST0070,2023-09-23,3.83,7
CUST0070,2023-09-24,4.38,0
CUST0070,2023-09-25,4.52,3
CUST0070,2023-09-27,4.78,7
CUST0070,2023-09-30,5.05,2
CUST0070,2023-10-03,3.99,0
CUST0070,2023-10-04,5.33,2
CUST0070,2023-10-06,3.76,2
CUST0070,2023-10-07,4.27,0
CUST0070,2023-10-10,4.78,10
CUST0070,2023-10-12,3.5,2
CUST0070,2023-10-14,4.12,6
CUST0070,2023-10-17,5.29,0
CUST0070,2023-10-18,4.74,2
CUST0070,2023-10-23,5.33,4
CUST0070,2023-10-24,5.13,2
CUST0070,2023-10-25,4.51,2
CUST0070,2023-10-26,4.24,2
CUST0070,2023-10-27,3.69,2
CUST0070,2023-10-28,4.68,4
CUST0070,2023-10-29,3.97,3
CUST0070,2023-10-30,4.59,4
CUST0070,2023-11-01,3.48,7
CUST0070,2023-11-07,5.17,5
CUST0070,2023-11-08,4.6,5
CUST0070,2023-11-09,6.37,3
CUST0070,2023-11-10,4.28,4
CUST0070,2023-11-11,5.24,4
CUST0070,2023-11-13,5.14,2
CUST0070,2023-11-14,5.8,5
CUST0070,2023-11-19,4.74,3
CUST0070,2023-11-20,4.76,1
CUST0070,2023-11-23,4.97,2
CUST0070,2023-11-26,5.77,8
CUST0070,2023-11-30,4.87,2
CUST0070,2023-12-02,5.21,5
CUST0070,2023-12-04,4.51,5
CUST0070,2023-12-05,3.7,3
CUST0070,2023-12-07,4.62,5
CUST0070,2023-12-12,4.05,2
CUST0070,2023-12-15,4.19,2
CUST0070,2023-12-17,4.04,5
CUST0070,2023-12-18,4.41,5
CUST0070,2023-12-20,2.74,3
CUST0070,2023-12-21,1.37,3
CUST0070,2023-12-22,2.71,3
CUST0070,2023-12-23,2.25,1
CUST0070,2023-12-26,1.57,0
CUST0070,2023-12-27,1.58,0
CUST0070,2023-12-29,2.61,1
CUST0070,2023-12-30,1.89,0
CUST0070,2024-01-04,4.93,7
CUST0070,2024-01-05,4.91,5
CUST0070,2024-01-08,4.06,1
CUST0070,2024-01-09,4.41,0
CUST0070,2024-01-10,5.17,4
CUST0070,2024-01-11,4.65,2
CUST0070,2024-01-12,4.72,6
CUST0070,2024-01-13,4.2,1
CUST0070,2024-01-14,5.9,7
CUST0070,2024-01-16,5.3,4
CUST0070,2024-01-17,4.82,8
CUST0070,2024-01-19,4.34,5
CUST0070,2024-01-20,4.24,1
CUST0070,2024-01-21,5.0,5
CUST0070,2024-01-22,4.8,6
CUST0070,2024-01-23,5.28,4
CUST0070,2024-01-25,5.18,3
CUST0070,2024-01-26,5.01,3
CUST0070,2024-01-28,4.3,1
CUST0070,2024-01-29,5.57,1
CUST0070,2024-01-31,4.19,5
CUST0070,2024-02-02,5.25,2
CUST0070,2024-02-03,4.81,3
CUST0070,2024-02-04,4.72,5
CUST0070,2024-02-05,4.81,3
CUST0070,2024-02-06,4.81,5
